fecha,tienda_id,ciudad,temperatura_media,lluvia_mm
2024-09-17,T02,Sevilla,18.9,0
2024-09-17,T03,Almeria,19.0,2.8
2024-09-17,T04,Granada,15.1,0
2024-09-17,T05,Cordoba,23.2,15.8
2024-09-18,T01,Malaga,14.9,0
2024-09-18,T02,Sevilla,20.9,0
2024-09-18,T03,Almeria,15.3,0
2024-09-18,T04,Granada,11.4,0
2024-09-18,T05,Cordoba,17.8,0
2024-09-19,T01,Malaga,19.4,8.6
2024-09-19,T02,Sevilla,22.9,0
2024-09-19,T03,Almeria,18.0,0
2024-09-19,T04,Granada,15.1,0
2024-09-19,T05,Cordoba,18.9,0
2024-09-20,T01,Malaga,19.3,0
2024-09-20,T02,Sevilla,18.1,0
2024-09-20,T03,Almeria,26.5,0
2024-09-20,T04,Granada,18.7,0
2024-09-20,T05,Cordoba,22.6,0
2024-09-21,T01,Malaga,17.8,0
2024-09-21,T02,Sevilla,21.4,0
2024-09-21,T03,Almeria,16.4,0
2024-09-21,T04,Granada,14.4,0
2024-09-21,T05,Cordoba,20.1,0
2024-09-22,T01,Malaga,18.7,0
2024-09-22,T02,Sevilla,23.4,0
2024-09-22,T03,Almeria,17.0,0
2024-09-22,T04,Granada,17.2,0
2024-09-22,T05,Cordoba,22.4,0
2024-09-23,T01,Malaga,22.2,0
2024-09-23,T02,Sevilla,20.8,0
2024-09-23,T03,Almeria,17.9,0
2024-09-23,T04,Granada,15.8,0
2024-09-23,T05,Cordoba,22.6,0
2024-09-24,T01,Malaga,17.5,0
2024-09-24,T02,Sevilla,18.1,0
2024-09-24,T03,Almeria,19.5,4.6
2024-09-24,T04,Granada,14.6,0
2024-09-24,T05,Cordoba,18.8,0
2024-09-25,T01,Malaga,19.9,0
2024-09-25,T02,Sevilla,20.1,0
2024-09-25,T03,Almeria,19.3,0
2024-09-25,T04,Granada,12.1,0
2024-09-25,T05,Cordoba,21.9,0
2024-09-26,T01,Malaga,20.7,0
2024-09-26,T02,Sevilla,19.4,0
2024-09-26,T03,Almeria,19.3,0
2024-09-26,T04,Granada,13.7,0
2024-09-26,T05,Cordoba,15.2,0
2024-09-27,T01,Malaga,20.1,0
2024-09-27,T02,Sevilla,19.7,0
2024-09-27,T03,Almeria,18.7,0
2024-09-27,T04,Granada,16.4,0
2024-09-27,T05,Cordoba,19.9,0
2024-09-28,T01,Malaga,18.6,0
2024-09-28,T02,Sevilla,17.4,0
2024-09-28,T03,Almeria,17.7,0
2024-09-28,T04,Granada,15.1,13.3
2024-09-28,T05,Cordoba,14.1,0
2024-09-29,T01,Malaga,13.4,0
2024-09-29,T02,Sevilla,18.6,0
2024-09-29,T03,Almeria,17.3,0
2024-09-29,T04,Granada,19.2,0
2024-09-29,T05,Cordoba,23.4,16.2
2024-09-30,T01,Malaga,21.0,14.9
2024-09-30,T02,Sevilla,19.1,0
2024-09-30,T03,Almeria,19.6,0
2024-09-30,T04,Granada,14.3,0
2024-09-30,T05,Cordoba,20.2,0
2024-10-01,T01,Malaga,10.5,13.7
2024-10-01,T02,Sevilla,14.2,0
2024-10-01,T03,Almeria,14.7,0
2024-10-01,T04,Granada,11.2,0
2024-10-01,T05,Cordoba,13.9,0
2024-10-02,T01,Malaga,11.9,0
2024-10-02,T02,Sevilla,14.3,17.6
2024-10-02,T03,Almeria,12.9,0
2024-10-02,T04,Granada,8.6,0
2024-10-02,T05,Cordoba,15.5,0
2024-10-03,T01,Malaga,15.1,0
2024-10-03,T02,Sevilla,13.5,0
2024-10-03,T03,Almeria,15.6,0
2024-10-03,T04,Granada,6.3,0
2024-10-03,T05,Cordoba,12.5,8.0
2024-10-04,T01,Malaga,14.7,0
2024-10-04,T02,Sevilla,13.6,0
2024-10-04,T03,Almeria,14.6,0
2024-10-04,T04,Granada,7.7,12.2
2024-10-04,T05,Cordoba,14.5,7.6
2024-10-05,T01,Malaga,16.1,0
2024-10-05,T02,Sevilla,13.2,0
2024-10-05,T03,Almeria,15.8,0
2024-10-05,T04,Granada,10.7,0
2024-10-05,T05,Cordoba,10.7,1.6
2024-10-06,T01,Malaga,14.1,0
2024-10-06,T02,Sevilla,14.1,0
2024-10-06,T03,Almeria,14.0,0
2024-10-06,T04,Granada,10.1,0
2024-10-06,T05,Cordoba,13.9,0
2024-10-07,T01,Malaga,12.3,0
2024-10-07,T02,Sevilla,12.4,0
2024-10-07,T03,Almeria,12.3,5.1
2024-10-07,T04,Granada,9.3,0
2024-10-07,T05,Cordoba,12.7,0
2024-10-08,T01,Malaga,16.5,0
2024-10-08,T02,Sevilla,16.2,0
2024-10-08,T03,Almeria,16.7,0
2024-10-08,T04,Granada,10.1,10.9
2024-10-08,T05,Cordoba,9.0,0
2024-10-09,T01,Malaga,13.2,0
2024-10-09,T02,Sevilla,17.4,0
2024-10-09,T03,Almeria,15.3,0
2024-10-09,T04,Granada,6.4,0
2024-10-09,T05,Cordoba,16.2,0
2024-10-10,T01,Malaga,14.5,0
2024-10-10,T02,Sevilla,14.9,0
2024-10-10,T03,Almeria,17.8,0
2024-10-10,T04,Granada,9.7,0
2024-10-10,T05,Cordoba,14.6,0
2024-10-11,T01,Malaga,12.6,0
2024-10-11,T02,Sevilla,13.8,0
2024-10-11,T03,Almeria,14.6,0
2024-10-11,T04,Granada,11.0,2.8
2024-10-11,T05,Cordoba,11.4,0
2024-10-12,T01,Malaga,13.5,0
2024-10-12,T02,Sevilla,13.4,0
2024-10-12,T03,Almeria,13.5,0
2024-10-12,T04,Granada,9.5,1.7
2024-10-12,T05,Cordoba,14.6,0
2024-10-13,T01,Malaga,13.4,0
2024-10-13,T02,Sevilla,16.4,0
2024-10-13,T03,Almeria,17.4,0
2024-10-13,T04,Granada,11.7,0
2024-10-13,T05,Cordoba,15.7,0
2024-10-14,T01,Malaga,14.9,0
2024-10-14,T02,Sevilla,15.7,0
2024-10-14,T03,Almeria,11.1,0
2024-10-14,T04,Granada,4.7,0
2024-10-14,T05,Cordoba,10.0,0
2024-10-15,T01,Malaga,10.8,3.1
2024-10-15,T02,Sevilla,14.5,0
2024-10-15,T03,Almeria,14.3,13.7
2024-10-15,T04,Granada,10.3,0
2024-10-15,T05,Cordoba,12.8,0
2024-10-16,T01,Malaga,15.1,0
2024-10-16,T02,Sevilla,17.1,0
2024-10-16,T03,Almeria,17.8,0
2024-10-16,T04,Granada,8.5,16.4
2024-10-16,T05,Cordoba,11.3,0
2024-10-17,T01,Malaga,12.1,0
2024-10-17,T02,Sevilla,15.4,14.1
2024-10-17,T03,Almeria,14.8,5.3
2024-10-17,T04,Granada,10.2,0
2024-10-17,T05,Cordoba,9.7,0
2024-10-18,T01,Malaga,13.6,0
2024-10-18,T02,Sevilla,19.0,0
2024-10-18,T03,Almeria,11.3,0
2024-10-18,T04,Granada,4.0,0
2024-10-18,T05,Cordoba,10.3,0
2024-10-19,T01,Malaga,13.9,0
2024-10-19,T02,Sevilla,15.0,8.2
2024-10-19,T03,Almeria,12.6,0
2024-10-19,T04,Granada,10.9,13.0
2024-10-19,T05,Cordoba,13.8,0
2024-10-20,T01,Malaga,13.1,9.4
2024-10-20,T02,Sevilla,15.9,0
2024-10-20,T03,Almeria,12.9,0
2024-10-20,T04,Granada,9.1,0
2024-10-20,T05,Cordoba,13.6,0
2024-10-21,T01,Malaga,14.1,0
2024-10-21,T02,Sevilla,16.3,0
2024-10-21,T03,Almeria,15.4,0
2024-10-21,T04,Granada,10.0,14.7
2024-10-21,T05,Cordoba,13.1,0
2024-10-22,T01,Malaga,17.1,13.4
2024-10-22,T02,Sevilla,10.1,0
2024-10-22,T03,Almeria,13.5,0
2024-10-22,T04,Granada,12.7,0
2024-10-22,T05,Cordoba,13.2,0
2024-10-23,T01,Malaga,13.8,13.7
2024-10-23,T02,Sevilla,12.6,0
2024-10-23,T03,Almeria,13.5,0
2024-10-23,T04,Granada,6.7,0
2024-10-23,T05,Cordoba,15.4,0
2024-10-24,T01,Malaga,15.1,7.3
2024-10-24,T02,Sevilla,12.7,0
2024-10-24,T03,Almeria,15.2,0
2024-10-24,T04,Granada,12.5,0
2024-10-24,T05,Cordoba,14.6,0
2024-10-25,T01,Malaga,14.7,14.1
2024-10-25,T02,Sevilla,13.0,0
2024-10-25,T03,Almeria,13.5,0
2024-10-25,T04,Granada,11.3,2.3
2024-10-25,T05,Cordoba,10.1,0
2024-10-26,T01,Malaga,10.1,13.4
2024-10-26,T02,Sevilla,13.3,0
2024-10-26,T03,Almeria,15.7,0
2024-10-26,T04,Granada,2.3,0
2024-10-26,T05,Cordoba,12.0,0
2024-10-27,T01,Malaga,10.8,0
2024-10-27,T02,Sevilla,11.8,0
2024-10-27,T03,Almeria,14.7,0
2024-10-27,T04,Granada,12.0,0
2024-10-27,T05,Cordoba,13.0,0
2024-10-28,T01,Malaga,10.2,0
2024-10-28,T02,Sevilla,17.2,0
2024-10-28,T03,Almeria,16.0,0
2024-10-28,T04,Granada,12.8,0
2024-10-28,T05,Cordoba,9.4,0
2024-10-29,T01,Malaga,12.3,0
2024-10-29,T02,Sevilla,11.3,0
2024-10-29,T03,Almeria,14.2,0
2024-10-29,T04,Granada,7.6,0
2024-10-29,T05,Cordoba,13.9,0
2024-10-30,T01,Malaga,15.7,0
2024-10-30,T02,Sevilla,12.6,0
2024-10-30,T03,Almeria,12.9,0
2024-10-30,T04,Granada,11.4,0
2024-10-30,T05,Cordoba,15.1,17.4
2024-10-31,T01,Malaga,14.0,7.9
2024-10-31,T02,Sevilla,15.9,0
2024-10-31,T03,Almeria,17.4,0
2024-10-31,T04,Granada,13.4,0
2024-10-31,T05,Cordoba,13.3,0
2024-11-01,T01,Malaga,7.7,4.7
2024-11-01,T02,Sevilla,11.1,0
2024-11-01,T03,Almeria,8.5,0
2024-11-01,T04,Granada,6.3,0
2024-11-01,T05,Cordoba,5.7,0
2024-11-02,T01,Malaga,11.2,0
2024-11-02,T02,Sevilla,9.8,0
2024-11-02,T03,Almeria,10.6,11.6
2024-11-02,T04,Granada,8.1,0
2024-11-02,T05,Cordoba,6.8,0
2024-11-03,T01,Malaga,12.6,0
2024-11-03,T02,Sevilla,10.0,0
2024-11-03,T03,Almeria,16.9,0
2024-11-03,T04,Granada,5.4,0
2024-11-03,T05,Cordoba,7.0,0
2024-11-04,T01,Malaga,10.5,0
2024-11-04,T02,Sevilla,6.4,2.3
2024-11-04,T03,Almeria,12.8,12.7
2024-11-04,T04,Granada,4.4,0
2024-11-04,T05,Cordoba,2.5,8.2
2024-11-05,T01,Malaga,4.4,2.8
2024-11-05,T02,Sevilla,11.9,0
2024-11-05,T03,Almeria,13.0,0
2024-11-05,T04,Granada,9.2,0
2024-11-05,T05,Cordoba,10.9,0
2024-11-06,T01,Malaga,15.9,1.9
2024-11-06,T02,Sevilla,9.0,0
2024-11-06,T03,Almeria,10.1,0
2024-11-06,T04,Granada,6.6,0
2024-11-06,T05,Cordoba,7.0,0
2024-11-07,T01,Malaga,9.2,0
2024-11-07,T02,Sevilla,4.1,0
2024-11-07,T03,Almeria,8.0,0
2024-11-07,T04,Granada,2.3,0
2024-11-07,T05,Cordoba,9.6,11.5
2024-11-08,T01,Malaga,12.7,0
2024-11-08,T02,Sevilla,4.6,6.3
2024-11-08,T03,Almeria,11.5,0
2024-11-08,T04,Granada,7.3,17.9
2024-11-08,T05,Cordoba,9.1,5.1
2024-11-09,T01,Malaga,14.9,0
2024-11-09,T02,Sevilla,8.9,0
2024-11-09,T03,Almeria,13.0,0
2024-11-09,T04,Granada,4.5,10.3
2024-11-09,T05,Cordoba,4.2,0
2024-11-10,T01,Malaga,10.8,0
2024-11-10,T02,Sevilla,9.1,0
2024-11-10,T03,Almeria,14.8,0
2024-11-10,T04,Granada,3.8,0
2024-11-10,T05,Cordoba,10.7,0
2024-11-11,T01,Malaga,6.8,16.1
2024-11-11,T02,Sevilla,7.3,0
2024-11-11,T03,Almeria,12.9,0
2024-11-11,T04,Granada,4.3,0
2024-11-11,T05,Cordoba,7.0,0
2024-11-12,T01,Malaga,11.0,8.6
2024-11-12,T02,Sevilla,10.7,0
2024-11-12,T03,Almeria,13.6,0
2024-11-12,T04,Granada,6.6,0
2024-11-12,T05,Cordoba,8.4,0
2024-11-13,T01,Malaga,13.7,5.5
2024-11-13,T02,Sevilla,8.9,0
2024-11-13,T03,Almeria,11.1,0
2024-11-13,T04,Granada,1.4,0
2024-11-13,T05,Cordoba,8.2,2.3
2024-11-14,T01,Malaga,11.3,0
2024-11-14,T02,Sevilla,10.9,0
2024-11-14,T03,Almeria,10.2,7.6
2024-11-14,T04,Granada,1.8,0
2024-11-14,T05,Cordoba,8.3,0
2024-11-15,T01,Malaga,9.4,0
2024-11-15,T02,Sevilla,7.6,0
2024-11-15,T03,Almeria,10.5,0
2024-11-15,T04,Granada,4.9,0
2024-11-15,T05,Cordoba,4.9,0
2024-11-16,T01,Malaga,8.7,0
2024-11-16,T02,Sevilla,6.9,0
2024-11-16,T03,Almeria,12.6,0
2024-11-16,T04,Granada,3.4,0
2024-11-16,T05,Cordoba,7.8,1.9
2024-11-17,T01,Malaga,13.0,0
2024-11-17,T02,Sevilla,4.4,0
2024-11-17,T03,Almeria,7.2,0
2024-11-17,T04,Granada,5.4,0
2024-11-17,T05,Cordoba,3.7,0
2024-11-18,T01,Malaga,6.3,0
2024-11-18,T02,Sevilla,6.8,0
2024-11-18,T03,Almeria,10.3,0
2024-11-18,T04,Granada,5.3,8.8
2024-11-18,T05,Cordoba,7.7,0
2024-11-19,T01,Malaga,9.2,0
2024-11-19,T02,Sevilla,7.3,0
2024-11-19,T03,Almeria,8.6,0
2024-11-19,T04,Granada,7.6,0
2024-11-19,T05,Cordoba,5.5,0
2024-11-20,T01,Malaga,15.5,3.9
2024-11-20,T02,Sevilla,7.6,0
2024-11-20,T03,Almeria,9.7,0
2024-11-20,T04,Granada,6.9,0
2024-11-20,T05,Cordoba,6.7,0
2024-11-21,T01,Malaga,9.0,0
2024-11-21,T02,Sevilla,8.0,0
2024-11-21,T03,Almeria,11.7,0
2024-11-21,T04,Granada,3.0,4.6
2024-11-21,T05,Cordoba,4.8,0
2024-11-22,T01,Malaga,14.7,0
2024-11-22,T02,Sevilla,8.3,0
2024-11-22,T03,Almeria,11.4,0
2024-11-22,T04,Granada,8.5,0
2024-11-22,T05,Cordoba,13.2,0
2024-11-23,T01,Malaga,12.1,15.6
2024-11-23,T02,Sevilla,6.7,0
2024-11-23,T03,Almeria,12.1,15.3
2024-11-23,T04,Granada,4.8,12.5
2024-11-23,T05,Cordoba,5.1,0
2024-11-24,T01,Malaga,15.3,2.6
2024-11-24,T02,Sevilla,7.9,0
2024-11-24,T03,Almeria,10.9,0
2024-11-24,T04,Granada,6.4,0
2024-11-24,T05,Cordoba,8.4,0
2024-11-25,T01,Malaga,6.7,0
2024-11-25,T02,Sevilla,8.2,0
2024-11-25,T03,Almeria,10.7,0
2024-11-25,T04,Granada,1.8,0
2024-11-25,T05,Cordoba,8.8,0
2024-11-26,T01,Malaga,10.5,0
2024-11-26,T02,Sevilla,5.1,1.8
2024-11-26,T03,Almeria,12.3,0
2024-11-26,T04,Granada,1.1,0
2024-11-26,T05,Cordoba,9.0,0
2024-11-27,T01,Malaga,11.5,0
2024-11-27,T02,Sevilla,6.6,0
2024-11-27,T03,Almeria,12.8,0
2024-11-27,T04,Granada,5.2,0
2024-11-27,T05,Cordoba,12.9,0
2024-11-28,T01,Malaga,7.9,10.5
2024-11-28,T02,Sevilla,13.4,1.7
2024-11-28,T03,Almeria,14.0,3.2
2024-11-28,T04,Granada,0.8,0
2024-11-28,T05,Cordoba,10.5,0
2024-11-29,T01,Malaga,13.5,0
2024-11-29,T02,Sevilla,5.9,0
2024-11-29,T03,Almeria,11.3,0
2024-11-29,T04,Granada,3.7,0
2024-11-29,T05,Cordoba,6.1,0
2024-11-30,T01,Malaga,10.5,0
2024-11-30,T02,Sevilla,9.8,0
2024-11-30,T03,Almeria,10.1,0
2024-11-30,T04,Granada,11.7,0
2024-11-30,T05,Cordoba,6.7,9.1
2024-12-01,T01,Malaga,10.2,0
2024-12-01,T02,Sevilla,7.7,4.2
2024-12-01,T03,Almeria,11.2,9.6
2024-12-01,T04,Granada,4.2,11.9
2024-12-01,T05,Cordoba,3.5,0
2024-12-02,T01,Malaga,7.5,0
2024-12-02,T02,Sevilla,8.4,0
2024-12-02,T03,Almeria,6.6,0
2024-12-02,T04,Granada,4.4,0
2024-12-02,T05,Cordoba,8.0,0
2024-12-03,T01,Malaga,11.8,0
2024-12-03,T02,Sevilla,4.8,0
2024-12-03,T03,Almeria,8.9,0
2024-12-03,T04,Granada,1.5,0
2024-12-03,T05,Cordoba,4.3,0
2024-12-04,T01,Malaga,11.7,0
2024-12-04,T02,Sevilla,5.0,0
2024-12-04,T03,Almeria,13.7,0
2024-12-04,T04,Granada,3.4,0
2024-12-04,T05,Cordoba,6.3,0
2024-12-05,T01,Malaga,12.0,0
2024-12-05,T02,Sevilla,4.5,0
2024-12-05,T03,Almeria,12.8,5.9
2024-12-05,T04,Granada,-0.2,0
2024-12-05,T05,Cordoba,4.5,17.7
2024-12-06,T01,Malaga,11.8,0
2024-12-06,T02,Sevilla,9.2,0
2024-12-06,T03,Almeria,6.7,0
2024-12-06,T04,Granada,2.3,0
2024-12-06,T05,Cordoba,9.7,16.7
2024-12-07,T01,Malaga,6.0,0
2024-12-07,T02,Sevilla,10.2,0
2024-12-07,T03,Almeria,9.0,0
2024-12-07,T04,Granada,2.7,0
2024-12-07,T05,Cordoba,4.4,0
2024-12-08,T01,Malaga,11.7,0
2024-12-08,T02,Sevilla,4.5,7.2
2024-12-08,T03,Almeria,8.2,0
2024-12-08,T04,Granada,1.1,12.3
2024-12-08,T05,Cordoba,10.2,0
2024-12-09,T01,Malaga,12.7,0
2024-12-09,T02,Sevilla,1.3,0
2024-12-09,T03,Almeria,8.6,0
2024-12-09,T04,Granada,5.7,0
2024-12-09,T05,Cordoba,7.4,0
2024-12-10,T01,Malaga,7.3,0
2024-12-10,T02,Sevilla,7.1,0
2024-12-10,T03,Almeria,12.4,10.0
2024-12-10,T04,Granada,-0.5,17.9
2024-12-10,T05,Cordoba,9.1,0
2024-12-11,T01,Malaga,10.8,0
2024-12-11,T02,Sevilla,5.9,5.9
2024-12-11,T03,Almeria,8.9,16.3
2024-12-11,T04,Granada,-1.5,0
2024-12-11,T05,Cordoba,11.5,0
2024-12-12,T01,Malaga,11.1,0
2024-12-12,T02,Sevilla,7.2,0
2024-12-12,T03,Almeria,8.8,0
2024-12-12,T04,Granada,4.2,0
2024-12-12,T05,Cordoba,3.6,0
2024-12-13,T01,Malaga,13.2,0
2024-12-13,T02,Sevilla,4.2,0
2024-12-13,T03,Almeria,9.4,0
2024-12-13,T04,Granada,4.9,0
2024-12-13,T05,Cordoba,11.3,0
2024-12-14,T01,Malaga,12.9,0
2024-12-14,T02,Sevilla,8.6,0
2024-12-14,T03,Almeria,5.2,0
2024-12-14,T04,Granada,3.5,0
2024-12-14,T05,Cordoba,2.2,0
2024-12-15,T01,Malaga,7.6,0
2024-12-15,T02,Sevilla,8.1,0
2024-12-15,T03,Almeria,16.7,0
2024-12-15,T04,Granada,5.4,0
2024-12-15,T05,Cordoba,5.2,0
2024-12-16,T01,Malaga,7.2,0
2024-12-16,T02,Sevilla,4.6,0
2024-12-16,T03,Almeria,8.9,0
2024-12-16,T04,Granada,5.9,0
2024-12-16,T05,Cordoba,8.4,0
2024-12-17,T01,Malaga,5.8,15.2
2024-12-17,T02,Sevilla,6.2,0
2024-12-17,T03,Almeria,11.4,0
2024-12-17,T04,Granada,4.6,15.2
2024-12-17,T05,Cordoba,7.0,0
2024-12-18,T01,Malaga,11.4,0
2024-12-18,T02,Sevilla,9.7,0
2024-12-18,T03,Almeria,13.2,0
2024-12-18,T04,Granada,5.3,11.7
2024-12-18,T05,Cordoba,7.2,0
2024-12-19,T01,Malaga,9.6,0
2024-12-19,T02,Sevilla,10.3,7.8
2024-12-19,T03,Almeria,12.0,0
2024-12-19,T04,Granada,2.1,0
2024-12-19,T05,Cordoba,3.5,0
2024-12-20,T01,Malaga,12.1,0
2024-12-20,T02,Sevilla,7.1,0
2024-12-20,T03,Almeria,6.2,0
2024-12-20,T04,Granada,5.7,0
2024-12-20,T05,Cordoba,1.3,0
2024-12-21,T01,Malaga,12.8,0
2024-12-21,T02,Sevilla,5.3,0
2024-12-21,T03,Almeria,9.6,0
2024-12-21,T04,Granada,7.6,0
2024-12-21,T05,Cordoba,5.5,0
2024-12-22,T01,Malaga,7.1,0
2024-12-22,T02,Sevilla,10.3,0
2024-12-22,T03,Almeria,9.0,2.9
2024-12-22,T04,Granada,5.9,0
2024-12-22,T05,Cordoba,11.0,2.2
2024-12-23,T01,Malaga,10.8,6.6
2024-12-23,T02,Sevilla,5.1,0
2024-12-23,T03,Almeria,7.8,0
2024-12-23,T04,Granada,6.1,6.9
2024-12-23,T05,Cordoba,-0.0,0
2024-12-24,T01,Malaga,8.9,0
2024-12-24,T02,Sevilla,9.3,0
2024-12-24,T03,Almeria,9.3,0
2024-12-24,T04,Granada,1.4,0
2024-12-24,T05,Cordoba,3.5,17.4
2024-12-25,T01,Malaga,7.6,0
2024-12-25,T02,Sevilla,2.8,0
2024-12-25,T03,Almeria,12.2,0
2024-12-25,T04,Granada,3.0,0
2024-12-25,T05,Cordoba,4.8,0
2024-12-26,T01,Malaga,8.7,5.1
2024-12-26,T02,Sevilla,12.2,0
2024-12-26,T03,Almeria,10.4,15.3
2024-12-26,T04,Granada,2.0,11.5
2024-12-26,T05,Cordoba,8.3,0
2024-12-27,T01,Malaga,7.8,13.7
2024-12-27,T02,Sevilla,9.0,0
2024-12-27,T03,Almeria,8.2,0
2024-12-27,T04,Granada,1.5,0
2024-12-27,T05,Cordoba,8.2,0
2024-12-28,T01,Malaga,10.6,0
2024-12-28,T02,Sevilla,8.2,0
2024-12-28,T03,Almeria,8.4,4.1
2024-12-28,T04,Granada,2.3,0
2024-12-28,T05,Cordoba,6.6,0
2024-12-29,T01,Malaga,10.7,0
2024-12-29,T02,Sevilla,6.1,2.4
2024-12-29,T03,Almeria,8.6,0
2024-12-29,T04,Granada,6.1,9.0
2024-12-29,T05,Cordoba,5.2,0
2024-12-30,T01,Malaga,9.7,0
2024-12-30,T02,Sevilla,5.5,0
2024-12-30,T03,Almeria,11.4,17.3
2024-12-30,T04,Granada,3.3,0
2024-12-30,T05,Cordoba,4.9,8.5
2024-12-31,T01,Malaga,10.7,0
2024-12-31,T02,Sevilla,8.7,0
2024-12-31,T03,Almeria,10.9,0
2024-12-31,T04,Granada,-0.7,0
2024-12-31,T05,Cordoba,10.3,0
2025-01-01,T01,Malaga,12.7,13.5
2025-01-01,T02,Sevilla,8.1,0
2025-01-01,T03,Almeria,9.9,0
2025-01-01,T04,Granada,4.7,7.0
2025-01-01,T05,Cordoba,9.7,0
2025-01-02,T01,Malaga,8.9,0
2025-01-02,T02,Sevilla,11.1,0
2025-01-02,T03,Almeria,9.3,10.9
2025-01-02,T04,Granada,3.4,0
2025-01-02,T05,Cordoba,8.2,0
2025-01-03,T01,Malaga,14.0,0
2025-01-03,T02,Sevilla,6.9,0
2025-01-03,T03,Almeria,16.3,0
2025-01-03,T04,Granada,3.0,12.6
2025-01-03,T05,Cordoba,8.9,0
2025-01-04,T01,Malaga,10.9,0
2025-01-04,T02,Sevilla,9.0,14.1
2025-01-04,T03,Almeria,11.8,0
2025-01-04,T04,Granada,3.6,0
2025-01-04,T05,Cordoba,5.5,0
2025-01-05,T01,Malaga,9.8,0
2025-01-05,T02,Sevilla,5.4,0
2025-01-05,T03,Almeria,6.3,0
2025-01-05,T04,Granada,3.5,0
2025-01-05,T05,Cordoba,8.1,0
2025-01-06,T01,Malaga,11.2,0
2025-01-06,T02,Sevilla,5.2,0
2025-01-06,T03,Almeria,9.5,0
2025-01-06,T04,Granada,8.9,0
2025-01-06,T05,Cordoba,6.5,14.4
2025-01-07,T01,Malaga,10.2,0
2025-01-07,T02,Sevilla,7.7,0
2025-01-07,T03,Almeria,12.4,0
2025-01-07,T04,Granada,5.4,0
2025-01-07,T05,Cordoba,9.9,0
2025-01-08,T01,Malaga,6.7,12.8
2025-01-08,T02,Sevilla,5.7,8.1
2025-01-08,T03,Almeria,11.2,0
2025-01-08,T04,Granada,5.6,0
2025-01-08,T05,Cordoba,8.6,0
2025-01-09,T01,Malaga,11.1,14.2
2025-01-09,T02,Sevilla,7.5,0
2025-01-09,T03,Almeria,10.4,0
2025-01-09,T04,Granada,5.3,0
2025-01-09,T05,Cordoba,9.1,0
2025-01-10,T01,Malaga,12.6,0
2025-01-10,T02,Sevilla,12.0,0
2025-01-10,T03,Almeria,9.6,0
2025-01-10,T04,Granada,4.7,12.2
2025-01-10,T05,Cordoba,8.1,0
2025-01-11,T01,Malaga,9.8,0
2025-01-11,T02,Sevilla,8.6,1.9
2025-01-11,T03,Almeria,9.1,0
2025-01-11,T04,Granada,3.8,0
2025-01-11,T05,Cordoba,7.2,0
2025-01-12,T01,Malaga,12.1,15.1
2025-01-12,T02,Sevilla,10.2,0
2025-01-12,T03,Almeria,15.2,0
2025-01-12,T04,Granada,5.9,16.9
2025-01-12,T05,Cordoba,4.4,0
2025-01-13,T01,Malaga,8.9,0
2025-01-13,T02,Sevilla,11.9,0
2025-01-13,T03,Almeria,10.0,0
2025-01-13,T04,Granada,5.0,0
2025-01-13,T05,Cordoba,4.9,15.5
2025-01-14,T01,Malaga,13.5,0
2025-01-14,T02,Sevilla,8.7,9.5
2025-01-14,T03,Almeria,9.9,3.5
2025-01-14,T04,Granada,2.7,0
2025-01-14,T05,Cordoba,6.1,11.7
2025-01-15,T01,Malaga,7.8,8.5
2025-01-15,T02,Sevilla,10.0,0
2025-01-15,T03,Almeria,14.2,0
2025-01-15,T04,Granada,7.8,6.8
2025-01-15,T05,Cordoba,9.0,0
2025-01-16,T01,Malaga,10.7,13.1
2025-01-16,T02,Sevilla,9.1,1.8
2025-01-16,T03,Almeria,10.8,0
2025-01-16,T04,Granada,7.3,0
2025-01-16,T05,Cordoba,7.0,0
2025-01-17,T01,Malaga,9.6,0
2025-01-17,T02,Sevilla,7.3,0
2025-01-17,T03,Almeria,14.1,0
2025-01-17,T04,Granada,0.2,14.9
2025-01-17,T05,Cordoba,7.6,2.5
2025-01-18,T01,Malaga,11.1,14.4
2025-01-18,T02,Sevilla,9.8,0
2025-01-18,T03,Almeria,12.3,0
2025-01-18,T04,Granada,2.9,0
2025-01-18,T05,Cordoba,8.3,0
2025-01-19,T01,Malaga,12.1,0
2025-01-19,T02,Sevilla,8.8,11.3
2025-01-19,T03,Almeria,11.9,0
2025-01-19,T04,Granada,3.8,9.9
2025-01-19,T05,Cordoba,6.9,13.3
2025-01-20,T01,Malaga,11.6,0
2025-01-20,T02,Sevilla,9.4,0
2025-01-20,T03,Almeria,9.5,0
2025-01-20,T04,Granada,3.7,1.8
2025-01-20,T05,Cordoba,8.4,0
2025-01-21,T01,Malaga,13.2,0
2025-01-21,T02,Sevilla,6.2,0
2025-01-21,T03,Almeria,12.0,0
2025-01-21,T04,Granada,7.3,0
2025-01-21,T05,Cordoba,6.7,0
2025-01-22,T01,Malaga,10.3,0
2025-01-22,T02,Sevilla,10.6,7.3
2025-01-22,T03,Almeria,9.7,5.5
2025-01-22,T04,Granada,7.4,2.5
2025-01-22,T05,Cordoba,11.0,0
2025-01-23,T01,Malaga,15.7,0
2025-01-23,T02,Sevilla,12.1,3.4
2025-01-23,T03,Almeria,8.8,0
2025-01-23,T04,Granada,5.4,13.9
2025-01-23,T05,Cordoba,7.6,0
2025-01-24,T01,Malaga,12.7,0
2025-01-24,T02,Sevilla,7.7,0
