fecha,ciudad,nombre_evento,impacto_estimado
2024-09-08,Almeria,Sin evento,0.0
2024-09-08,Cordoba,Sin evento,0.0
2024-09-08,Granada,Sin evento,0.0
2024-09-08,Malaga,Sin evento,0.0
2024-09-08,Sevilla,Sin evento,0.0
2024-09-09,Almeria,Sin evento,0.0
2024-09-09,Cordoba,Sin evento,0.0
2024-09-09,Granada,Sin evento,0.0
2024-09-09,Malaga,Sin evento,0.0
2024-09-09,Sevilla,Sin evento,0.0
2024-09-10,Almeria,Sin evento,0.0
2024-09-10,Cordoba,Sin evento,0.0
2024-09-10,Granada,Sin evento,0.0
2024-09-10,Malaga,Sin evento,0.0
2024-09-10,Sevilla,Sin evento,0.0
2024-09-11,Almeria,Sin evento,0.0
2024-09-11,Cordoba,Sin evento,0.0
2024-09-11,Granada,Sin evento,0.0
2024-09-11,Malaga,Sin evento,0.0
2024-09-11,Sevilla,Sin evento,0.0
2024-09-12,Almeria,Sin evento,0.0
2024-09-12,Cordoba,Sin evento,0.0
2024-09-12,Granada,Sin evento,0.0
2024-09-12,Malaga,Sin evento,0.0
2024-09-12,Sevilla,Sin evento,0.0
2024-09-13,Almeria,Sin evento,0.0
2024-09-13,Cordoba,Sin evento,0.0
2024-09-13,Granada,Sin evento,0.0
2024-09-13,Malaga,Sin evento,0.0
2024-09-13,Sevilla,Sin evento,0.0
2024-09-14,Almeria,Sin evento,0.0
2024-09-14,Cordoba,Sin evento,0.0
2024-09-14,Granada,Sin evento,0.0
2024-09-14,Malaga,Sin evento,0.0
2024-09-14,Sevilla,Sin evento,0.0
2024-09-15,Almeria,Sin evento,0.0
2024-09-15,Cordoba,Sin evento,0.0
2024-09-15,Granada,Sin evento,0.0
2024-09-15,Malaga,Sin evento,0.0
2024-09-15,Sevilla,Sin evento,0.0
2024-09-16,Almeria,Sin evento,0.0
2024-09-16,Cordoba,Sin evento,0.0
2024-09-16,Granada,Sin evento,0.0
2024-09-16,Malaga,Sin evento,0.0
2024-09-16,Sevilla,Sin evento,0.0
2024-09-17,Almeria,Sin evento,0.0
2024-09-17,Cordoba,Sin evento,0.0
2024-09-17,Granada,Sin evento,0.0
2024-09-17,Malaga,Sin evento,0.0
2024-09-17,Sevilla,Sin evento,0.0
2024-09-18,Almeria,Sin evento,0.0
2024-09-18,Cordoba,Sin evento,0.0
2024-09-18,Granada,Sin evento,0.0
2024-09-18,Malaga,Sin evento,0.0
2024-09-18,Sevilla,Sin evento,0.0
2024-09-19,Almeria,Sin evento,0.0
2024-09-19,Cordoba,Sin evento,0.0
2024-09-19,Granada,Sin evento,0.0
2024-09-19,Malaga,Sin evento,0.0
2024-09-19,Sevilla,Sin evento,0.0
2024-09-20,Almeria,Sin evento,0.0
2024-09-20,Cordoba,Sin evento,0.0
2024-09-20,Granada,Sin evento,0.0
2024-09-20,Malaga,Sin evento,0.0
2024-09-20,Sevilla,Sin evento,0.0
2024-09-21,Almeria,Sin evento,0.0
2024-09-21,Cordoba,Sin evento,0.0
2024-09-21,Granada,Sin evento,0.0
2024-09-21,Malaga,Sin evento,0.0
2024-09-21,Sevilla,Sin evento,0.0
2024-09-22,Almeria,Sin evento,0.0
2024-09-22,Cordoba,Sin evento,0.0
2024-09-22,Granada,Sin evento,0.0
2024-09-22,Malaga,Sin evento,0.0
2024-09-22,Sevilla,Sin evento,0.0
2024-09-23,Almeria,Sin evento,0.0
2024-09-23,Cordoba,Sin evento,0.0
2024-09-23,Granada,Sin evento,0.0
2024-09-23,Malaga,Sin evento,0.0
2024-09-23,Sevilla,Sin evento,0.0
2024-09-24,Almeria,Sin evento,0.0
2024-09-24,Cordoba,Sin evento,0.0
2024-09-24,Granada,Sin evento,0.0
2024-09-24,Malaga,Sin evento,0.0
2024-09-24,Sevilla,Sin evento,0.0
2024-09-25,Almeria,Sin evento,0.0
2024-09-25,Cordoba,Sin evento,0.0
2024-09-25,Granada,Sin evento,0.0
2024-09-25,Malaga,Sin evento,0.0
2024-09-25,Sevilla,Sin evento,0.0
2024-09-26,Almeria,Sin evento,0.0
2024-09-26,Cordoba,Sin evento,0.0
2024-09-26,Granada,Sin evento,0.0
2024-09-26,Malaga,Sin evento,0.0
2024-09-26,Sevilla,Sin evento,0.0
2024-09-27,Almeria,Sin evento,0.0
2024-09-27,Cordoba,Sin evento,0.0
2024-09-27,Granada,Sin evento,0.0
2024-09-27,Malaga,Sin evento,0.0
2024-09-27,Sevilla,Sin evento,0.0
2024-09-28,Almeria,Sin evento,0.0
2024-09-28,Cordoba,Sin evento,0.0
2024-09-28,Granada,Sin evento,0.0
2024-09-28,Malaga,Sin evento,0.0
2024-09-28,Sevilla,Sin evento,0.0
2024-09-29,Almeria,Sin evento,0.0
2024-09-29,Cordoba,Sin evento,0.0
2024-09-29,Granada,Sin evento,0.0
2024-09-29,Malaga,Sin evento,0.0
2024-09-29,Sevilla,Sin evento,0.0
2024-09-30,Almeria,Sin evento,0.0
2024-09-30,Cordoba,Sin evento,0.0
2024-09-30,Granada,Sin evento,0.0
2024-09-30,Malaga,Sin evento,0.0
2024-09-30,Sevilla,Sin evento,0.0
2024-10-01,Almeria,Sin evento,0.0
2024-10-01,Cordoba,Sin evento,0.0
2024-10-01,Granada,Sin evento,0.0
2024-10-01,Malaga,Sin evento,0.0
2024-10-01,Sevilla,Sin evento,0.0
2024-10-02,Almeria,Sin evento,0.0
2024-10-02,Cordoba,Sin evento,0.0
2024-10-02,Granada,Sin evento,0.0
2024-10-02,Malaga,Sin evento,0.0
2024-10-02,Sevilla,Sin evento,0.0
2024-10-03,Almeria,Sin evento,0.0
2024-10-03,Cordoba,Sin evento,0.0
2024-10-03,Granada,Sin evento,0.0
2024-10-03,Malaga,Sin evento,0.0
2024-10-03,Sevilla,Sin evento,0.0
2024-10-04,Almeria,Sin evento,0.0
2024-10-04,Cordoba,Sin evento,0.0
2024-10-04,Granada,Sin evento,0.0
2024-10-04,Malaga,Sin evento,0.0
2024-10-04,Sevilla,Sin evento,0.0
2024-10-05,Almeria,Sin evento,0.0
2024-10-05,Cordoba,Sin evento,0.0
2024-10-05,Granada,Sin evento,0.0
2024-10-05,Malaga,Sin evento,0.0
2024-10-05,Sevilla,Evento fin de semana,0.178
2024-10-06,Almeria,Sin evento,0.0
2024-10-06,Cordoba,Sin evento,0.0
2024-10-06,Granada,Sin evento,0.0
2024-10-06,Malaga,Sin evento,0.0
2024-10-06,Sevilla,Sin evento,0.0
2024-10-07,Almeria,Sin evento,0.0
2024-10-07,Cordoba,Sin evento,0.0
2024-10-07,Granada,Sin evento,0.0
2024-10-07,Malaga,Sin evento,0.0
2024-10-07,Sevilla,Sin evento,0.0
2024-10-08,Almeria,Sin evento,0.0
2024-10-08,Cordoba,Sin evento,0.0
2024-10-08,Granada,Sin evento,0.0
2024-10-08,Malaga,Sin evento,0.0
2024-10-08,Sevilla,Sin evento,0.0
2024-10-09,Almeria,Sin evento,0.0
2024-10-09,Cordoba,Sin evento,0.0
2024-10-09,Granada,Sin evento,0.0
2024-10-09,Malaga,Sin evento,0.0
2024-10-09,Sevilla,Sin evento,0.0
2024-10-10,Almeria,Sin evento,0.0
2024-10-10,Cordoba,Sin evento,0.0
2024-10-10,Granada,Sin evento,0.0
2024-10-10,Malaga,Sin evento,0.0
2024-10-10,Sevilla,Sin evento,0.0
2024-10-11,Almeria,Sin evento,0.0
2024-10-11,Cordoba,Sin evento,0.0
2024-10-11,Granada,Sin evento,0.0
2024-10-11,Malaga,Sin evento,0.0
2024-10-11,Sevilla,Sin evento,0.0
2024-10-12,Almeria,Sin evento,0.0
2024-10-12,Cordoba,Sin evento,0.0
2024-10-12,Granada,Evento fin de semana,0.211
2024-10-12,Malaga,Sin evento,0.0
2024-10-12,Sevilla,Evento fin de semana,0.105
2024-10-13,Almeria,Sin evento,0.0
2024-10-13,Cordoba,Sin evento,0.0
2024-10-13,Granada,Sin evento,0.0
2024-10-13,Malaga,Sin evento,0.0
2024-10-13,Sevilla,Sin evento,0.0
2024-10-14,Almeria,Sin evento,0.0
2024-10-14,Cordoba,Sin evento,0.0
2024-10-14,Granada,Sin evento,0.0
2024-10-14,Malaga,Sin evento,0.0
2024-10-14,Sevilla,Sin evento,0.0
2024-10-15,Almeria,Sin evento,0.0
2024-10-15,Cordoba,Sin evento,0.0
2024-10-15,Granada,Sin evento,0.0
2024-10-15,Malaga,Sin evento,0.0
2024-10-15,Sevilla,Sin evento,0.0
2024-10-16,Almeria,Sin evento,0.0
2024-10-16,Cordoba,Sin evento,0.0
2024-10-16,Granada,Sin evento,0.0
2024-10-16,Malaga,Sin evento,0.0
2024-10-16,Sevilla,Sin evento,0.0
2024-10-17,Almeria,Sin evento,0.0
2024-10-17,Cordoba,Sin evento,0.0
2024-10-17,Granada,Sin evento,0.0
2024-10-17,Malaga,Sin evento,0.0
2024-10-17,Sevilla,Sin evento,0.0
2024-10-18,Almeria,Sin evento,0.0
2024-10-18,Cordoba,Sin evento,0.0
2024-10-18,Granada,Sin evento,0.0
2024-10-18,Malaga,Sin evento,0.0
2024-10-18,Sevilla,Sin evento,0.0
2024-10-19,Almeria,Sin evento,0.0
2024-10-19,Cordoba,Sin evento,0.0
2024-10-19,Granada,Sin evento,0.0
2024-10-19,Malaga,Sin evento,0.0
2024-10-19,Sevilla,Sin evento,0.0
2024-10-20,Almeria,Sin evento,0.0
2024-10-20,Cordoba,Sin evento,0.0
2024-10-20,Granada,Sin evento,0.0
2024-10-20,Malaga,Sin evento,0.0
2024-10-20,Sevilla,Sin evento,0.0
2024-10-21,Almeria,Sin evento,0.0
2024-10-21,Cordoba,Sin evento,0.0
2024-10-21,Granada,Sin evento,0.0
2024-10-21,Malaga,Sin evento,0.0
2024-10-21,Sevilla,Sin evento,0.0
2024-10-22,Almeria,Sin evento,0.0
2024-10-22,Cordoba,Sin evento,0.0
2024-10-22,Granada,Sin evento,0.0
2024-10-22,Malaga,Sin evento,0.0
2024-10-22,Sevilla,Sin evento,0.0
2024-10-23,Almeria,Sin evento,0.0
2024-10-23,Cordoba,Sin evento,0.0
2024-10-23,Granada,Sin evento,0.0
2024-10-23,Malaga,Sin evento,0.0
2024-10-23,Sevilla,Sin evento,0.0
2024-10-24,Almeria,Sin evento,0.0
2024-10-24,Cordoba,Sin evento,0.0
2024-10-24,Granada,Sin evento,0.0
2024-10-24,Malaga,Sin evento,0.0
2024-10-24,Sevilla,Sin evento,0.0
2024-10-25,Almeria,Sin evento,0.0
2024-10-25,Cordoba,Sin evento,0.0
2024-10-25,Granada,Sin evento,0.0
2024-10-25,Malaga,Sin evento,0.0
2024-10-25,Sevilla,Sin evento,0.0
2024-10-26,Almeria,Sin evento,0.0
2024-10-26,Cordoba,Sin evento,0.0
2024-10-26,Granada,Sin evento,0.0
2024-10-26,Malaga,Sin evento,0.0
2024-10-26,Sevilla,Sin evento,0.0
2024-10-27,Almeria,Sin evento,0.0
2024-10-27,Cordoba,Sin evento,0.0
2024-10-27,Granada,Sin evento,0.0
2024-10-27,Malaga,Sin evento,0.0
2024-10-27,Sevilla,Sin evento,0.0
2024-10-28,Almeria,Sin evento,0.0
2024-10-28,Cordoba,Sin evento,0.0
2024-10-28,Granada,Sin evento,0.0
2024-10-28,Malaga,Sin evento,0.0
2024-10-28,Sevilla,Sin evento,0.0
2024-10-29,Almeria,Sin evento,0.0
2024-10-29,Cordoba,Sin evento,0.0
2024-10-29,Granada,Sin evento,0.0
2024-10-29,Malaga,Sin evento,0.0
2024-10-29,Sevilla,Sin evento,0.0
2024-10-30,Almeria,Sin evento,0.0
2024-10-30,Cordoba,Sin evento,0.0
2024-10-30,Granada,Sin evento,0.0
2024-10-30,Malaga,Sin evento,0.0
2024-10-30,Sevilla,Sin evento,0.0
2024-10-31,Almeria,Sin evento,0.0
2024-10-31,Cordoba,Sin evento,0.0
2024-10-31,Granada,Sin evento,0.0
2024-10-31,Malaga,Sin evento,0.0
2024-10-31,Sevilla,Sin evento,0.0
2024-11-01,Almeria,Sin evento,0.0
2024-11-01,Cordoba,Sin evento,0.0
2024-11-01,Granada,Sin evento,0.0
2024-11-01,Malaga,Sin evento,0.0
2024-11-01,Sevilla,Sin evento,0.0
2024-11-02,Almeria,Sin evento,0.0
2024-11-02,Cordoba,Sin evento,0.0
2024-11-02,Granada,Sin evento,0.0
2024-11-02,Malaga,Sin evento,0.0
2024-11-02,Sevilla,Sin evento,0.0
2024-11-03,Almeria,Sin evento,0.0
2024-11-03,Cordoba,Sin evento,0.0
2024-11-03,Granada,Sin evento,0.0
2024-11-03,Malaga,Sin evento,0.0
2024-11-03,Sevilla,Sin evento,0.0
2024-11-04,Almeria,Sin evento,0.0
2024-11-04,Cordoba,Sin evento,0.0
2024-11-04,Granada,Sin evento,0.0
2024-11-04,Malaga,Sin evento,0.0
2024-11-04,Sevilla,Sin evento,0.0
2024-11-05,Almeria,Sin evento,0.0
2024-11-05,Cordoba,Sin evento,0.0
2024-11-05,Granada,Sin evento,0.0
2024-11-05,Malaga,Sin evento,0.0
2024-11-05,Sevilla,Sin evento,0.0
2024-11-06,Almeria,Sin evento,0.0
2024-11-06,Cordoba,Sin evento,0.0
2024-11-06,Granada,Sin evento,0.0
2024-11-06,Malaga,Sin evento,0.0
2024-11-06,Sevilla,Sin evento,0.0
2024-11-07,Almeria,Sin evento,0.0
2024-11-07,Cordoba,Sin evento,0.0
2024-11-07,Granada,Sin evento,0.0
2024-11-07,Malaga,Sin evento,0.0
2024-11-07,Sevilla,Sin evento,0.0
2024-11-08,Almeria,Evento fin de semana,0.189
2024-11-08,Cordoba,Sin evento,0.0
2024-11-08,Granada,Sin evento,0.0
2024-11-08,Malaga,Evento fin de semana,0.134
2024-11-08,Sevilla,Sin evento,0.0
2024-11-09,Almeria,Sin evento,0.0
2024-11-09,Cordoba,Sin evento,0.0
2024-11-09,Granada,Sin evento,0.0
2024-11-09,Malaga,Sin evento,0.0
2024-11-09,Sevilla,Sin evento,0.0
2024-11-10,Almeria,Sin evento,0.0
2024-11-10,Cordoba,Sin evento,0.0
2024-11-10,Granada,Sin evento,0.0
2024-11-10,Malaga,Sin evento,0.0
2024-11-10,Sevilla,Sin evento,0.0
2024-11-11,Almeria,Sin evento,0.0
2024-11-11,Cordoba,Sin evento,0.0
2024-11-11,Granada,Sin evento,0.0
2024-11-11,Malaga,Sin evento,0.0
2024-11-11,Sevilla,Sin evento,0.0
2024-11-12,Almeria,Sin evento,0.0
2024-11-12,Cordoba,Sin evento,0.0
2024-11-12,Granada,Sin evento,0.0
2024-11-12,Malaga,Sin evento,0.0
2024-11-12,Sevilla,Sin evento,0.0
2024-11-13,Almeria,Sin evento,0.0
2024-11-13,Cordoba,Sin evento,0.0
2024-11-13,Granada,Sin evento,0.0
2024-11-13,Malaga,Sin evento,0.0
2024-11-13,Sevilla,Sin evento,0.0
2024-11-14,Almeria,Sin evento,0.0
2024-11-14,Cordoba,Sin evento,0.0
2024-11-14,Granada,Sin evento,0.0
2024-11-14,Malaga,Sin evento,0.0
2024-11-14,Sevilla,Sin evento,0.0
2024-11-15,Almeria,Sin evento,0.0
2024-11-15,Cordoba,Sin evento,0.0
2024-11-15,Granada,Sin evento,0.0
2024-11-15,Malaga,Sin evento,0.0
2024-11-15,Sevilla,Sin evento,0.0
2024-11-16,Almeria,Sin evento,0.0
2024-11-16,Cordoba,Sin evento,0.0
2024-11-16,Granada,Sin evento,0.0
2024-11-16,Malaga,Sin evento,0.0
2024-11-16,Sevilla,Sin evento,0.0
2024-11-17,Almeria,Sin evento,0.0
2024-11-17,Cordoba,Sin evento,0.0
2024-11-17,Granada,Sin evento,0.0
2024-11-17,Malaga,Sin evento,0.0
2024-11-17,Sevilla,Sin evento,0.0
2024-11-18,Almeria,Sin evento,0.0
2024-11-18,Cordoba,Sin evento,0.0
2024-11-18,Granada,Sin evento,0.0
2024-11-18,Malaga,Sin evento,0.0
2024-11-18,Sevilla,Sin evento,0.0
2024-11-19,Almeria,Sin evento,0.0
2024-11-19,Cordoba,Sin evento,0.0
2024-11-19,Granada,Sin evento,0.0
2024-11-19,Malaga,Sin evento,0.0
2024-11-19,Sevilla,Sin evento,0.0
2024-11-20,Almeria,Sin evento,0.0
2024-11-20,Cordoba,Sin evento,0.0
2024-11-20,Granada,Sin evento,0.0
2024-11-20,Malaga,Sin evento,0.0
2024-11-20,Sevilla,Sin evento,0.0
2024-11-21,Almeria,Sin evento,0.0
2024-11-21,Cordoba,Sin evento,0.0
2024-11-21,Granada,Sin evento,0.0
2024-11-21,Malaga,Sin evento,0.0
2024-11-21,Sevilla,Sin evento,0.0
2024-11-22,Almeria,Sin evento,0.0
2024-11-22,Cordoba,Sin evento,0.0
2024-11-22,Granada,Sin evento,0.0
2024-11-22,Malaga,Sin evento,0.0
2024-11-22,Sevilla,Sin evento,0.0
2024-11-23,Almeria,Sin evento,0.0
2024-11-23,Cordoba,Sin evento,0.0
2024-11-23,Granada,Sin evento,0.0
2024-11-23,Malaga,Evento fin de semana,0.109
2024-11-23,Sevilla,Sin evento,0.0
2024-11-24,Almeria,Sin evento,0.0
2024-11-24,Cordoba,Sin evento,0.0
2024-11-24,Granada,Sin evento,0.0
2024-11-24,Malaga,Sin evento,0.0
2024-11-24,Sevilla,Sin evento,0.0
2024-11-25,Almeria,Sin evento,0.0
2024-11-25,Cordoba,Sin evento,0.0
2024-11-25,Granada,Sin evento,0.0
2024-11-25,Malaga,Sin evento,0.0
2024-11-25,Sevilla,Sin evento,0.0
2024-11-26,Almeria,Sin evento,0.0
2024-11-26,Cordoba,Sin evento,0.0
2024-11-26,Granada,Sin evento,0.0
2024-11-26,Malaga,Sin evento,0.0
2024-11-26,Sevilla,Sin evento,0.0
2024-11-27,Almeria,Sin evento,0.0
2024-11-27,Cordoba,Sin evento,0.0
2024-11-27,Granada,Sin evento,0.0
2024-11-27,Malaga,Sin evento,0.0
2024-11-27,Sevilla,Sin evento,0.0
2024-11-28,Almeria,Sin evento,0.0
2024-11-28,Cordoba,Sin evento,0.0
2024-11-28,Granada,Sin evento,0.0
2024-11-28,Malaga,Sin evento,0.0
2024-11-28,Sevilla,Sin evento,0.0
2024-11-29,Almeria,Sin evento,0.0
2024-11-29,Cordoba,Sin evento,0.0
2024-11-29,Granada,Sin evento,0.0
2024-11-29,Malaga,Sin evento,0.0
2024-11-29,Sevilla,Sin evento,0.0
2024-11-30,Almeria,Sin evento,0.0
2024-11-30,Cordoba,Sin evento,0.0
2024-11-30,Granada,Sin evento,0.0
2024-11-30,Malaga,Sin evento,0.0
2024-11-30,Sevilla,Sin evento,0.0
2024-12-01,Almeria,Sin evento,0.0
2024-12-01,Cordoba,Sin evento,0.0
2024-12-01,Granada,Sin evento,0.0
2024-12-01,Malaga,Sin evento,0.0
2024-12-01,Sevilla,Sin evento,0.0
2024-12-02,Almeria,Sin evento,0.0
2024-12-02,Cordoba,Sin evento,0.0
2024-12-02,Granada,Sin evento,0.0
2024-12-02,Malaga,Sin evento,0.0
2024-12-02,Sevilla,Sin evento,0.0
2024-12-03,Almeria,Sin evento,0.0
2024-12-03,Cordoba,Sin evento,0.0
2024-12-03,Granada,Sin evento,0.0
2024-12-03,Malaga,Sin evento,0.0
2024-12-03,Sevilla,Sin evento,0.0
2024-12-04,Almeria,Sin evento,0.0
2024-12-04,Cordoba,Sin evento,0.0
2024-12-04,Granada,Sin evento,0.0
2024-12-04,Malaga,Sin evento,0.0
2024-12-04,Sevilla,Sin evento,0.0
2024-12-05,Almeria,Sin evento,0.0
2024-12-05,Cordoba,Sin evento,0.0
2024-12-05,Granada,Sin evento,0.0
2024-12-05,Malaga,Sin evento,0.0
2024-12-05,Sevilla,Sin evento,0.0
2024-12-06,Almeria,Sin evento,0.0
2024-12-06,Cordoba,Sin evento,0.0
2024-12-06,Granada,Sin evento,0.0
2024-12-06,Malaga,Sin evento,0.0
2024-12-06,Sevilla,Sin evento,0.0
2024-12-07,Almeria,Sin evento,0.0
2024-12-07,Cordoba,Sin evento,0.0
2024-12-07,Granada,Sin evento,0.0
2024-12-07,Malaga,Sin evento,0.0
2024-12-07,Sevilla,Sin evento,0.0
2024-12-08,Almeria,Sin evento,0.0
2024-12-08,Cordoba,Sin evento,0.0
2024-12-08,Granada,Sin evento,0.0
2024-12-08,Malaga,Sin evento,0.0
2024-12-08,Sevilla,Sin evento,0.0
2024-12-09,Almeria,Sin evento,0.0
2024-12-09,Cordoba,Sin evento,0.0
2024-12-09,Granada,Sin evento,0.0
2024-12-09,Malaga,Sin evento,0.0
2024-12-09,Sevilla,Sin evento,0.0
2024-12-10,Almeria,Sin evento,0.0
2024-12-10,Cordoba,Sin evento,0.0
2024-12-10,Granada,Sin evento,0.0
2024-12-10,Malaga,Sin evento,0.0
2024-12-10,Sevilla,Sin evento,0.0
2024-12-11,Almeria,Sin evento,0.0
2024-12-11,Cordoba,Sin evento,0.0
2024-12-11,Granada,Sin evento,0.0
2024-12-11,Malaga,Sin evento,0.0
2024-12-11,Sevilla,Sin evento,0.0
2024-12-12,Almeria,Sin evento,0.0
2024-12-12,Cordoba,Sin evento,0.0
2024-12-12,Granada,Sin evento,0.0
2024-12-12,Malaga,Sin evento,0.0
2024-12-12,Sevilla,Sin evento,0.0
2024-12-13,Almeria,Sin evento,0.0
2024-12-13,Cordoba,Sin evento,0.0
2024-12-13,Granada,Sin evento,0.0
2024-12-13,Malaga,Sin evento,0.0
2024-12-13,Sevilla,Sin evento,0.0
2024-12-14,Almeria,Sin evento,0.0
2024-12-14,Cordoba,Sin evento,0.0
2024-12-14,Granada,Sin evento,0.0
2024-12-14,Malaga,Sin evento,0.0
2024-12-14,Sevilla,Sin evento,0.0
2024-12-15,Almeria,Sin evento,0.0
2024-12-15,Cordoba,Sin evento,0.0
2024-12-15,Granada,Sin evento,0.0
2024-12-15,Malaga,Sin evento,0.0
2024-12-15,Sevilla,Sin evento,0.0
2024-12-16,Almeria,Sin evento,0.0
2024-12-16,Cordoba,Sin evento,0.0
2024-12-16,Granada,Sin evento,0.0
2024-12-16,Malaga,Sin evento,0.0
2024-12-16,Sevilla,Sin evento,0.0
2024-12-17,Almeria,Sin evento,0.0
2024-12-17,Cordoba,Sin evento,0.0
2024-12-17,Granada,Sin evento,0.0
2024-12-17,Malaga,Sin evento,0.0
2024-12-17,Sevilla,Sin evento,0.0
2024-12-18,Almeria,Sin evento,0.0
2024-12-18,Cordoba,Sin evento,0.0
2024-12-18,Granada,Sin evento,0.0
2024-12-18,Malaga,Sin evento,0.0
2024-12-18,Sevilla,Sin evento,0.0
2024-12-19,Almeria,Sin evento,0.0
2024-12-19,Cordoba,Sin evento,0.0
2024-12-19,Granada,Sin evento,0.0
2024-12-19,Malaga,Sin evento,0.0
2024-12-19,Sevilla,Sin evento,0.0
2024-12-20,Almeria,Campana Navidad,0.3
2024-12-20,Cordoba,Campana Navidad,0.3
2024-12-20,Granada,Campana Navidad,0.3
2024-12-20,Malaga,Campana Navidad,0.3
2024-12-20,Sevilla,Campana Navidad,0.3
2024-12-21,Almeria,Campana Navidad,0.3
2024-12-21,Cordoba,Campana Navidad,0.3
2024-12-21,Granada,Campana Navidad,0.3
2024-12-21,Malaga,Campana Navidad,0.3
2024-12-21,Sevilla,Campana Navidad,0.3
2024-12-22,Almeria,Campana Navidad,0.3
2024-12-22,Cordoba,Campana Navidad,0.3
2024-12-22,Granada,Campana Navidad,0.3
2024-12-22,Malaga,Campana Navidad,0.3
2024-12-22,Sevilla,Campana Navidad,0.3
2024-12-23,Almeria,Campana Navidad,0.3
2024-12-23,Cordoba,Campana Navidad,0.3
2024-12-23,Granada,Campana Navidad,0.3
2024-12-23,Malaga,Campana Navidad,0.3
2024-12-23,Sevilla,Campana Navidad,0.3
2024-12-24,Almeria,Campana Navidad,0.3
2024-12-24,Cordoba,Campana Navidad,0.3
2024-12-24,Granada,Campana Navidad,0.3
2024-12-24,Malaga,Campana Navidad,0.3
2024-12-24,Sevilla,Campana Navidad,0.3
2024-12-25,Almeria,Campana Navidad,0.3
2024-12-25,Cordoba,Campana Navidad,0.3
2024-12-25,Granada,Campana Navidad,0.3
2024-12-25,Malaga,Campana Navidad,0.3
2024-12-25,Sevilla,Campana Navidad,0.3
2024-12-26,Almeria,Campana Navidad,0.3
2024-12-26,Cordoba,Campana Navidad,0.3
2024-12-26,Granada,Campana Navidad,0.3
2024-12-26,Malaga,Campana Navidad,0.3
2024-12-26,Sevilla,Campana Navidad,0.3
2024-12-27,Almeria,Campana Navidad,0.3
2024-12-27,Cordoba,Campana Navidad,0.3
2024-12-27,Granada,Campana Navidad,0.3
2024-12-27,Malaga,Campana Navidad,0.3
2024-12-27,Sevilla,Campana Navidad,0.3
2024-12-28,Almeria,Campana Navidad,0.3
2024-12-28,Cordoba,Campana Navidad,0.3
2024-12-28,Granada,Campana Navidad,0.3
2024-12-28,Malaga,Campana Navidad,0.3
2024-12-28,Sevilla,Campana Navidad,0.3
2024-12-29,Almeria,Campana Navidad,0.3
2024-12-29,Cordoba,Campana Navidad,0.3
2024-12-29,Granada,Campana Navidad,0.3
2024-12-29,Malaga,Campana Navidad,0.3
2024-12-29,Sevilla,Campana Navidad,0.3
2024-12-30,Almeria,Campana Navidad,0.3
2024-12-30,Cordoba,Campana Navidad,0.3
2024-12-30,Granada,Campana Navidad,0.3
2024-12-30,Malaga,Campana Navidad,0.3
2024-12-30,Sevilla,Campana Navidad,0.3
2024-12-31,Almeria,Campana Navidad,0.3
2024-12-31,Cordoba,Campana Navidad,0.3
2024-12-31,Granada,Campana Navidad,0.3
2024-12-31,Malaga,Campana Navidad,0.3
2024-12-31,Sevilla,Campana Navidad,0.3
2025-01-01,Almeria,Sin evento,0.0
2025-01-01,Cordoba,Sin evento,0.0
2025-01-01,Granada,Sin evento,0.0
2025-01-01,Malaga,Sin evento,0.0
2025-01-01,Sevilla,Sin evento,0.0
2025-01-02,Almeria,Sin evento,0.0
2025-01-02,Cordoba,Sin evento,0.0
2025-01-02,Granada,Sin evento,0.0
2025-01-02,Malaga,Sin evento,0.0
2025-01-02,Sevilla,Sin evento,0.0
2025-01-03,Almeria,Sin evento,0.0
2025-01-03,Cordoba,Sin evento,0.0
2025-01-03,Granada,Sin evento,0.0
2025-01-03,Malaga,Sin evento,0.0
2025-01-03,Sevilla,Sin evento,0.0
2025-01-04,Almeria,Sin evento,0.0
2025-01-04,Cordoba,Sin evento,0.0
2025-01-04,Granada,Sin evento,0.0
2025-01-04,Malaga,Sin evento,0.0
2025-01-04,Sevilla,Sin evento,0.0
2025-01-05,Almeria,Sin evento,0.0
2025-01-05,Cordoba,Sin evento,0.0
2025-01-05,Granada,Sin evento,0.0
2025-01-05,Malaga,Sin evento,0.0
2025-01-05,Sevilla,Sin evento,0.0
2025-01-06,Almeria,Sin evento,0.0
2025-01-06,Cordoba,Sin evento,0.0
2025-01-06,Granada,Sin evento,0.0
2025-01-06,Malaga,Sin evento,0.0
2025-01-06,Sevilla,Sin evento,0.0
2025-01-07,Almeria,Sin evento,0.0
2025-01-07,Cordoba,Sin evento,0.0
2025-01-07,Granada,Sin evento,0.0
2025-01-07,Malaga,Sin evento,0.0
2025-01-07,Sevilla,Sin evento,0.0
2025-01-08,Almeria,Sin evento,0.0
2025-01-08,Cordoba,Sin evento,0.0
2025-01-08,Granada,Sin evento,0.0
2025-01-08,Malaga,Sin evento,0.0
2025-01-08,Sevilla,Sin evento,0.0
2025-01-09,Almeria,Sin evento,0.0
2025-01-09,Cordoba,Sin evento,0.0
2025-01-09,Granada,Sin evento,0.0
2025-01-09,Malaga,Sin evento,0.0
2025-01-09,Sevilla,Sin evento,0.0
2025-01-10,Almeria,Sin evento,0.0
2025-01-10,Cordoba,Sin evento,0.0
2025-01-10,Granada,Sin evento,0.0
